selYear,sgBrandNm,coNm,alwaysWorkerCnt
2021,기술혁신형 중소기업(이노비즈),(주)케이엠헬스케어,96
2021,기술혁신형 중소기업(이노비즈),신비앤텍 주식회사,98
2021,기술혁신형 중소기업(이노비즈),(주)성진글로벌,155
2021,기술혁신형 중소기업(이노비즈),남북전기(주),87
2021,기술혁신형 중소기업(이노비즈),(주)세나테크놀로지,75
2021,기술혁신형 중소기업(이노비즈),(주)모피언스,33
2021,기술혁신형 중소기업(이노비즈),(주)알디텍,21
2021,기술혁신형 중소기업(이노비즈),(주)미라클산업,22
2021,기술혁신형 중소기업(이노비즈),(주)진바이오텍,42
2021,기술혁신형 중소기업(이노비즈),(주)삼영유니텍,45
2021,기술혁신형 중소기업(이노비즈),(주)아이비디랩,12
2021,기술혁신형 중소기업(이노비즈),(주)서울신약,21
2021,기술혁신형 중소기업(이노비즈),에스피텍(주),64
2021,기술혁신형 중소기업(이노비즈),(주)동명양행,27
2021,기술혁신형 중소기업(이노비즈),(주)은일,89
2021,기술혁신형 중소기업(이노비즈),(주)픽소니어,58
2021,기술혁신형 중소기업(이노비즈),(주)휴비딕,71
2021,기술혁신형 중소기업(이노비즈),중원주식회사,173
2021,기술혁신형 중소기업(이노비즈),(주)아이센트,66
2021,기술혁신형 중소기업(이노비즈),(주)테크노밸리,50
2021,기술혁신형 중소기업(이노비즈),(주)위세아이텍,194
2021,기술혁신형 중소기업(이노비즈),(주)스트라텍,29
2021,기술혁신형 중소기업(이노비즈),(주)티아이에스,30
2021,기술혁신형 중소기업(이노비즈),네트빌,19
2021,기술혁신형 중소기업(이노비즈),(주)인터페이스정보기술,40
2021,기술혁신형 중소기업(이노비즈),(주)산이앤씨건축사사무소,74
2021,기술혁신형 중소기업(이노비즈),(유)한독엘리베이터,20
2021,기술혁신형 중소기업(이노비즈),(주)워랜텍,27
2021,기술혁신형 중소기업(이노비즈),(주) 청수테크노필,46
2021,기술혁신형 중소기업(이노비즈),(주)건세고압,59
2021,기술혁신형 중소기업(이노비즈),GGM,38
2021,기술혁신형 중소기업(이노비즈),(주)두손씨에스티,46
2021,기술혁신형 중소기업(이노비즈),금양화학(주),11
2021,기술혁신형 중소기업(이노비즈),주식회사 타우렉스,20
2021,기술혁신형 중소기업(이노비즈),(주)보스코텍,15
2021,기술혁신형 중소기업(이노비즈),(주)우광테크,31
2021,기술혁신형 중소기업(이노비즈),캠텍코리아,20
2021,기술혁신형 중소기업(이노비즈),(주)프로텍스코리아,22
2021,기술혁신형 중소기업(이노비즈),(주)티에스테크,25
2021,기술혁신형 중소기업(이노비즈),(주)이썸테크,126
2021,기술혁신형 중소기업(이노비즈),(주)진우씨스템,21
2021,기술혁신형 중소기업(이노비즈),(주)바이오액츠,46
2021,기술혁신형 중소기업(이노비즈),(주)센서시스템기술,29
2021,기술혁신형 중소기업(이노비즈),우영유압(주),76
2021,기술혁신형 중소기업(이노비즈),(주)삼익테크,39
2021,기술혁신형 중소기업(이노비즈),주식회사 대한,23
2021,기술혁신형 중소기업(이노비즈),(주)포인트,20
2021,기술혁신형 중소기업(이노비즈),(주)선재하이테크,86
2021,기술혁신형 중소기업(이노비즈),디프소프트(주),18
2021,기술혁신형 중소기업(이노비즈),(주)트루텍,32
2021,기술혁신형 중소기업(이노비즈),(주)지성이씨에스,24
2021,기술혁신형 중소기업(이노비즈),(주)로드씰,21
2021,기술혁신형 중소기업(이노비즈),신흥정공(주),26
2021,기술혁신형 중소기업(이노비즈),(주)액트,145
2021,기술혁신형 중소기업(이노비즈),주식회사 에스에이치테크,22
2021,기술혁신형 중소기업(이노비즈),(주)티엠씨,82
2021,기술혁신형 중소기업(이노비즈),삼원산업(주),79
2021,기술혁신형 중소기업(이노비즈),부국정공 주식회사,60
2021,기술혁신형 중소기업(이노비즈),엠에스텔레콤(주),10
2021,기술혁신형 중소기업(이노비즈),우양신소재,16
2021,기술혁신형 중소기업(이노비즈),(주)광개토연구소,18
2021,기술혁신형 중소기업(이노비즈),(주)유프랜드,17
2021,기술혁신형 중소기업(이노비즈),(주)오픈메이트,73
2021,기술혁신형 중소기업(이노비즈),에이피티씨(주),46
2021,기술혁신형 중소기업(이노비즈),(주)이삭에프앤비,12
2021,기술혁신형 중소기업(이노비즈),화영상사,42
2021,기술혁신형 중소기업(이노비즈),아메스산업(주),67
2021,기술혁신형 중소기업(이노비즈),(주)케이엔텍,25
2021,기술혁신형 중소기업(이노비즈),(주)트리엔,27
2021,기술혁신형 중소기업(이노비즈),(주)지이테크,27
2021,기술혁신형 중소기업(이노비즈),(주)도담이앤씨,139
2021,기술혁신형 중소기업(이노비즈),주식회사아이앤이,34
2021,기술혁신형 중소기업(이노비즈),(주)휴먼시스템,10
2021,기술혁신형 중소기업(이노비즈),유남전기주식회사,53
2021,기술혁신형 중소기업(이노비즈),(주)썬앤라이트,21
2021,기술혁신형 중소기업(이노비즈),인슐레이션코리아주식회사,75
2021,기술혁신형 중소기업(이노비즈),(주)디엔피테크,8
2021,기술혁신형 중소기업(이노비즈),주식회사 화인플라테크,24
2021,기술혁신형 중소기업(이노비즈),주식회사 삼성파워텍,19
2021,기술혁신형 중소기업(이노비즈),동성아이앤씨주식회사,19
2021,기술혁신형 중소기업(이노비즈),원대화학(주),20
2021,기술혁신형 중소기업(이노비즈),협화전기공업(주),27
2021,기술혁신형 중소기업(이노비즈),지덕산업(주),70
2021,기술혁신형 중소기업(이노비즈),(주)케이제이다이나텍,11
2021,기술혁신형 중소기업(이노비즈),(주)창용금형,75
2021,기술혁신형 중소기업(이노비즈),(주)성우테크,16
2021,기술혁신형 중소기업(이노비즈),주식회사 알맥스,15
2021,기술혁신형 중소기업(이노비즈),정도산업(주),30
2021,기술혁신형 중소기업(이노비즈),(주)지오멕스소프트,58
2021,기술혁신형 중소기업(이노비즈),(주)태우,31
2021,기술혁신형 중소기업(이노비즈),(주)하경산업,54
2021,기술혁신형 중소기업(이노비즈),주식회사 에프원텍,26
2021,기술혁신형 중소기업(이노비즈),(주)녹색환경,17
2021,기술혁신형 중소기업(이노비즈),남영기전(주),11
2021,기술혁신형 중소기업(이노비즈),(주)어빌리티시스템즈,74
2021,기술혁신형 중소기업(이노비즈),(주)스코인포,27
2021,기술혁신형 중소기업(이노비즈),에너원(주),31
2021,기술혁신형 중소기업(이노비즈),텔스타홈멜주식회사,94
2021,기술혁신형 중소기업(이노비즈),코리아디지탈주식회사,46
2021,기술혁신형 중소기업(이노비즈),(주)대흥보빈,33
2021,기술혁신형 중소기업(이노비즈),솔루텍(주),22
2021,기술혁신형 중소기업(이노비즈),선바이오(주),22
2021,기술혁신형 중소기업(이노비즈),(주)엑스엘,26
2021,기술혁신형 중소기업(이노비즈),엔텍이앤씨(주),58
2021,기술혁신형 중소기업(이노비즈),(주)씨프로,94
2021,기술혁신형 중소기업(이노비즈),극동씰테크(주),16
2021,기술혁신형 중소기업(이노비즈),디와이엘라센(주),128
2021,기술혁신형 중소기업(이노비즈),(주)새한텅스텐,42
2021,기술혁신형 중소기업(이노비즈),코리아테크노(주),86
2021,기술혁신형 중소기업(이노비즈),(주)달성,66
2021,기술혁신형 중소기업(이노비즈),이피네트시스템즈(주),76
2021,기술혁신형 중소기업(이노비즈),헵시바(주),117
2021,기술혁신형 중소기업(이노비즈),대영소결금속(주),48
2021,기술혁신형 중소기업(이노비즈),(주)아시아전관,31
2021,기술혁신형 중소기업(이노비즈),(주)부뜰정보시스템,160
2021,기술혁신형 중소기업(이노비즈),(주)텍슨,193
2021,기술혁신형 중소기업(이노비즈),바이오코아주식회사,122
2021,기술혁신형 중소기업(이노비즈),유징테크주식회사,21
2021,기술혁신형 중소기업(이노비즈),(주)화신,46
2021,기술혁신형 중소기업(이노비즈),(주)디엠씨엠,37
2021,기술혁신형 중소기업(이노비즈),(주)어텍,13
2021,기술혁신형 중소기업(이노비즈),(주)경인정밀기계,29
2021,기술혁신형 중소기업(이노비즈),(주)삼성정공,26
2021,기술혁신형 중소기업(이노비즈),(주)보템,19
2021,기술혁신형 중소기업(이노비즈),태화스핀들,17
2021,기술혁신형 중소기업(이노비즈),세일리코(주),19
2021,기술혁신형 중소기업(이노비즈),주식회사 케이피,26
2021,기술혁신형 중소기업(이노비즈),(주)신풍정밀특수강,23
2021,기술혁신형 중소기업(이노비즈),(주)삼원이엔지,12
2021,기술혁신형 중소기업(이노비즈),주식회사진영전기조명산업,11
2021,기술혁신형 중소기업(이노비즈),(주)맘모스제과,38
2021,기술혁신형 중소기업(이노비즈),씨엔비산업 주식회사,19
2021,기술혁신형 중소기업(이노비즈),(주)인터맥,11
2021,기술혁신형 중소기업(이노비즈),(주)이가,48
2021,기술혁신형 중소기업(이노비즈),(주)대양씨아이에스,41
2021,기술혁신형 중소기업(이노비즈),주식회사 카파아이엔티,31
2021,기술혁신형 중소기업(이노비즈),주식회사새한전자,16
2021,기술혁신형 중소기업(이노비즈),(주)쓰리에이씨,25
2021,기술혁신형 중소기업(이노비즈),(주)덕산테크,10
2021,기술혁신형 중소기업(이노비즈),(주)코에버정보기술,37
2021,기술혁신형 중소기업(이노비즈),(주)위치스,38
2021,기술혁신형 중소기업(이노비즈),(주)이엔씨테크,42
2021,기술혁신형 중소기업(이노비즈),주식회사 맥스텍,27
2021,기술혁신형 중소기업(이노비즈),(주)유성정밀,18
2021,기술혁신형 중소기업(이노비즈),유양산전(주),89
2021,기술혁신형 중소기업(이노비즈),(주)코젠바이오텍,61
2021,기술혁신형 중소기업(이노비즈),(주)다산,30
2021,기술혁신형 중소기업(이노비즈),대경정공(주),35
2021,기술혁신형 중소기업(이노비즈),(주)싸이버메딕,15
2021,기술혁신형 중소기업(이노비즈),(주)제이에스시스템,25
2021,기술혁신형 중소기업(이노비즈),(주)수퍼센츄리,19
2021,기술혁신형 중소기업(이노비즈),(주)엔텍시스템,26
2021,기술혁신형 중소기업(이노비즈),신우산업 주식회사,18
2021,기술혁신형 중소기업(이노비즈),(주)아이앤에스,149
2021,기술혁신형 중소기업(이노비즈),에이에스에프(주),26
2021,기술혁신형 중소기업(이노비즈),(주)로얄정공,76
2021,기술혁신형 중소기업(이노비즈),한신전자(주),79
2021,기술혁신형 중소기업(이노비즈),주식회사월드텍,18
2021,기술혁신형 중소기업(이노비즈),주식회사 디엠씨,24
2021,기술혁신형 중소기업(이노비즈),(주)네오넌트,58
2021,기술혁신형 중소기업(이노비즈),인수기계주식회사,15
2021,기술혁신형 중소기업(이노비즈),(주)리뉴시스템,45
2021,기술혁신형 중소기업(이노비즈),비전엑스아시아(주),39
2021,기술혁신형 중소기업(이노비즈),(주)한일에스티엠,37
2021,기술혁신형 중소기업(이노비즈),(주)브이씨텍,92
2021,기술혁신형 중소기업(이노비즈),수성밸브공업(주),33
2021,기술혁신형 중소기업(이노비즈),(주)화성금속,27
2021,기술혁신형 중소기업(이노비즈),(주)코앤코,35
2021,기술혁신형 중소기업(이노비즈),(주)유니마이크로,8
2021,기술혁신형 중소기업(이노비즈),주식회사 부광정공,18
2021,기술혁신형 중소기업(이노비즈),주식회사 나노앤텍,32
2021,기술혁신형 중소기업(이노비즈),다셀주식회사,23
2021,기술혁신형 중소기업(이노비즈),(주)키출판사,63
2021,기술혁신형 중소기업(이노비즈),(주)큐로컴,32
2021,기술혁신형 중소기업(이노비즈),선진섬유공업사,75
2021,기술혁신형 중소기업(이노비즈),(주)우성테크,33
2021,기술혁신형 중소기업(이노비즈),서림산업(주),10
2021,기술혁신형 중소기업(이노비즈),(주)대진씨앤씨,37
2021,기술혁신형 중소기업(이노비즈),(주)한세미크론,24
2021,기술혁신형 중소기업(이노비즈),(주)테릭,16
2021,기술혁신형 중소기업(이노비즈),(주)씨엔텍코리아,54
2021,기술혁신형 중소기업(이노비즈),주식회사 우디스,26
2021,기술혁신형 중소기업(이노비즈),(주)선박무선,88
2021,기술혁신형 중소기업(이노비즈),대영전기주식회사,52
2021,기술혁신형 중소기업(이노비즈),주식회사 매그넘빈트,68
2021,기술혁신형 중소기업(이노비즈),(주)지인테크,10
2021,기술혁신형 중소기업(이노비즈),엔비스아나(주),57
2021,기술혁신형 중소기업(이노비즈),(주)대신엔스코,11
2021,기술혁신형 중소기업(이노비즈),주식회사청림열처리,26
2021,기술혁신형 중소기업(이노비즈),삼성정밀공업(주),54
2021,기술혁신형 중소기업(이노비즈),(주)키트로닉스,21
2021,기술혁신형 중소기업(이노비즈),남양정밀,34
2021,기술혁신형 중소기업(이노비즈),주식회사 디에이티신소재,56
2021,기술혁신형 중소기업(이노비즈),(주)신기그룹,30
2021,기술혁신형 중소기업(이노비즈),(주)픽스트리,29
2021,기술혁신형 중소기업(이노비즈),(주)윈텍,37
2021,기술혁신형 중소기업(이노비즈),(주)한국정밀,38
2021,기술혁신형 중소기업(이노비즈),(주)삼성금속,73
2021,기술혁신형 중소기업(이노비즈),대창기계공업(주),24
2021,기술혁신형 중소기업(이노비즈),주식회사 에드모텍,20
2021,기술혁신형 중소기업(이노비즈),(주)코웰메디,61
2021,기술혁신형 중소기업(이노비즈),(주)라이콤,82
2021,기술혁신형 중소기업(이노비즈),주식회사 타이가,27
2021,기술혁신형 중소기업(이노비즈),가락전자(주),28
2021,기술혁신형 중소기업(이노비즈),(주)영진플렉스,89
2021,기술혁신형 중소기업(이노비즈),동해식품(주),18
2021,기술혁신형 중소기업(이노비즈),고산티엠(주),17
2021,기술혁신형 중소기업(이노비즈),주식회사 하이젠,27
2021,기술혁신형 중소기업(이노비즈),(주)넥스챌,66
2021,기술혁신형 중소기업(이노비즈),(주)에스에이치테크놀로지,46
2021,기술혁신형 중소기업(이노비즈),(주)티디에스팜,14
2021,기술혁신형 중소기업(이노비즈),(주)한돌펌프,25
2021,기술혁신형 중소기업(이노비즈),(주)동방수기,21
2021,기술혁신형 중소기업(이노비즈),씨엔리(주),85
2021,기술혁신형 중소기업(이노비즈),(주)대경유압,10
2021,기술혁신형 중소기업(이노비즈),(주)좋은상자,61
2021,기술혁신형 중소기업(이노비즈),(주)에코먼트,21
2021,기술혁신형 중소기업(이노비즈),주식회사큐램,15
2021,기술혁신형 중소기업(이노비즈),(주)우성염직,29
2021,기술혁신형 중소기업(이노비즈),(주)기연써프라이,27
2021,기술혁신형 중소기업(이노비즈),(주)우성마그네트,17
2021,기술혁신형 중소기업(이노비즈),(주)피앤디디자인,17
2021,기술혁신형 중소기업(이노비즈),경인계측시스템(주),17
2021,기술혁신형 중소기업(이노비즈),삼보하이테크(주),26
2021,기술혁신형 중소기업(이노비즈),신아시스템(주),34
2021,기술혁신형 중소기업(이노비즈),영일공업사,17
2021,기술혁신형 중소기업(이노비즈),(주)대성이앤티,35
2021,기술혁신형 중소기업(이노비즈),세진테크,20
2021,기술혁신형 중소기업(이노비즈),이레산업(주),18
2021,기술혁신형 중소기업(이노비즈),(주)조은에너지,17
2021,기술혁신형 중소기업(이노비즈),주식회사 한국에스지티,61
2021,기술혁신형 중소기업(이노비즈),(주)뷰시에스,21
2021,기술혁신형 중소기업(이노비즈),(주)퓨쳐테크,22
2021,기술혁신형 중소기업(이노비즈),호신섬유(주),32
2021,기술혁신형 중소기업(이노비즈),주식회사 미래하이텍,86
2021,기술혁신형 중소기업(이노비즈),(주)성산툴스,14
2021,기술혁신형 중소기업(이노비즈),정의산업(주),13
2021,기술혁신형 중소기업(이노비즈),수형산업개발(주),68
2021,기술혁신형 중소기업(이노비즈),금호환경(주),19
2021,기술혁신형 중소기업(이노비즈),대웅아이엔디(주),37
2021,기술혁신형 중소기업(이노비즈),(주)휴먼센추리,12
2021,기술혁신형 중소기업(이노비즈),(주)세원시스첸,29
2021,기술혁신형 중소기업(이노비즈),케이투웹테크(주),75
2021,기술혁신형 중소기업(이노비즈),(주)미래브이씨,30
2021,기술혁신형 중소기업(이노비즈),(주)한국케이지티콘설턴트,23
2021,기술혁신형 중소기업(이노비즈),(주)효광테크,13
2021,기술혁신형 중소기업(이노비즈),낙우산업(주),20
2021,기술혁신형 중소기업(이노비즈),(주)엔시스템,13
2021,기술혁신형 중소기업(이노비즈),(주)명성기업,31
2021,기술혁신형 중소기업(이노비즈),선두전자(주),13
2021,기술혁신형 중소기업(이노비즈),(주)한전금속,60
2021,기술혁신형 중소기업(이노비즈),(주)한독하이테크,17
2021,기술혁신형 중소기업(이노비즈),동화텍주식회사,8
2021,기술혁신형 중소기업(이노비즈),주식회사하트만,60
2021,기술혁신형 중소기업(이노비즈),주식회사에스케이씨에스,22
2021,기술혁신형 중소기업(이노비즈),경원기계공업(주),106
2021,기술혁신형 중소기업(이노비즈),하림엔지니어링(주),34
2021,기술혁신형 중소기업(이노비즈),한성웰텍(주),48
2021,기술혁신형 중소기업(이노비즈),(주)정관,21
2021,기술혁신형 중소기업(이노비즈),(주)태영이앤티,66
2021,기술혁신형 중소기업(이노비즈),인터콘시스템스(주),104
2021,기술혁신형 중소기업(이노비즈),더블유아이케이중부 주식회사,41
2021,기술혁신형 중소기업(이노비즈),(주)진성이엔지,42
2021,기술혁신형 중소기업(이노비즈),세일단조(주),74
2021,기술혁신형 중소기업(이노비즈),(주)케이에스아이,16
2021,기술혁신형 중소기업(이노비즈),대성종합열처리,11
2021,기술혁신형 중소기업(이노비즈),와짱주식회사,11
2021,기술혁신형 중소기업(이노비즈),(주)이진스,16
2021,기술혁신형 중소기업(이노비즈),(주)이주,19
2021,기술혁신형 중소기업(이노비즈),(주)이피에스솔루션,93
2021,기술혁신형 중소기업(이노비즈),삼화엠테크(주),30
2021,기술혁신형 중소기업(이노비즈),대원전광(주),84
2021,기술혁신형 중소기업(이노비즈),(주)엠에이티,32
2021,기술혁신형 중소기업(이노비즈),세창인터내쇼날(주),36
2021,기술혁신형 중소기업(이노비즈),(주)아이콘소프트,18
2021,기술혁신형 중소기업(이노비즈),동진기전,23
2021,기술혁신형 중소기업(이노비즈),(주)유니언스,34
2021,기술혁신형 중소기업(이노비즈),(주)월드씨앤피,31
2021,기술혁신형 중소기업(이노비즈),(주)디앤엠솔루션즈,97
2021,기술혁신형 중소기업(이노비즈),삼보정공,25
2021,기술혁신형 중소기업(이노비즈),동양에폭시주식회사,11
2021,기술혁신형 중소기업(이노비즈),펑션베이(주),46
2021,기술혁신형 중소기업(이노비즈),(주)그린텍,18
2021,기술혁신형 중소기업(이노비즈),(주)디와이솔루텍,48
2021,기술혁신형 중소기업(이노비즈),(주)두본,44
2021,기술혁신형 중소기업(이노비즈),(주)서한안타민,56
2021,기술혁신형 중소기업(이노비즈),서교정보통신주식회사,29
2021,기술혁신형 중소기업(이노비즈),(주)터보링크,48
2021,기술혁신형 중소기업(이노비즈),한원전기공업(주),24
2021,기술혁신형 중소기업(이노비즈),장우기계(주),37
2021,기술혁신형 중소기업(이노비즈),한아에스에스(주),50
2021,기술혁신형 중소기업(이노비즈),(주)블루마운트테크놀러지,50
2021,기술혁신형 중소기업(이노비즈),(주)코베아,68
2021,기술혁신형 중소기업(이노비즈),대신정공(주),63
2021,기술혁신형 중소기업(이노비즈),(주)시큐위즈,34
2021,기술혁신형 중소기업(이노비즈),(주)케이원정보통신,717
2021,기술혁신형 중소기업(이노비즈),메타빌드(주),160
2021,기술혁신형 중소기업(이노비즈),동진기공,20
2021,기술혁신형 중소기업(이노비즈),(주)청풍산기,12
2021,기술혁신형 중소기업(이노비즈),(주)코비젼,187
2021,기술혁신형 중소기업(이노비즈),엔에스디자인,10
2021,기술혁신형 중소기업(이노비즈),(주)문창,27
2021,기술혁신형 중소기업(이노비즈),서진공조(주),80
2021,기술혁신형 중소기업(이노비즈),(주)리트젠,42
2021,기술혁신형 중소기업(이노비즈),(주)임픽스,53
2021,기술혁신형 중소기업(이노비즈),해표산업(주),15
2021,기술혁신형 중소기업(이노비즈),(주)금성다이아몬드,44
2021,기술혁신형 중소기업(이노비즈),주식회사 브이원텍,66
2021,기술혁신형 중소기업(이노비즈),하나푸드,50
2021,기술혁신형 중소기업(이노비즈),(주)세림화이버,10
2021,기술혁신형 중소기업(이노비즈),주광전기(주),39
2021,기술혁신형 중소기업(이노비즈),(주)메이텍시스템,8
2021,기술혁신형 중소기업(이노비즈),트라이캠테크놀로지(주),21
2021,기술혁신형 중소기업(이노비즈),사이언스메딕(주),22
2021,기술혁신형 중소기업(이노비즈),(주)뷰티솔루션,15
2021,기술혁신형 중소기업(이노비즈),(주)앤써브,9
2021,기술혁신형 중소기업(이노비즈),시지엔지니어링(주),20
2021,기술혁신형 중소기업(이노비즈),(주)비엔컴,11
2021,기술혁신형 중소기업(이노비즈),(주)마이하우스,13
2021,기술혁신형 중소기업(이노비즈),(주)은성헬스빌,35
2021,기술혁신형 중소기업(이노비즈),(주)록스기계,19
2021,기술혁신형 중소기업(이노비즈),에이스공조(주),16
2021,기술혁신형 중소기업(이노비즈),센트럴메디컬서비스(주),58
2021,기술혁신형 중소기업(이노비즈),주식회사 동성나이프,18
2021,기술혁신형 중소기업(이노비즈),더블유앤피코리아,14
2021,기술혁신형 중소기업(이노비즈),삼오종합식품주식회사,36
2021,기술혁신형 중소기업(이노비즈),유한회사 삼능기계,26
2021,기술혁신형 중소기업(이노비즈),대아산업,15
2021,기술혁신형 중소기업(이노비즈),(주)동원인텍,43
2021,기술혁신형 중소기업(이노비즈),(주)네스앤텍,12
2021,기술혁신형 중소기업(이노비즈),솔텍인포넷(주),76
2021,기술혁신형 중소기업(이노비즈),주식회사유성염직,39
2021,기술혁신형 중소기업(이노비즈),서울향료(주),113
2021,기술혁신형 중소기업(이노비즈),(주)에이피피,17
2021,기술혁신형 중소기업(이노비즈),(주)로텍,42
2021,기술혁신형 중소기업(이노비즈),남향푸드또띠아(주),114
2021,기술혁신형 중소기업(이노비즈),킹스정보통신(주),88
2021,기술혁신형 중소기업(이노비즈),노불방재(주),67
2021,기술혁신형 중소기업(이노비즈),주식회사 중앙백신연구소,148
2021,기술혁신형 중소기업(이노비즈),(주)하도,43
2021,기술혁신형 중소기업(이노비즈),(주)나인벨,40
2021,기술혁신형 중소기업(이노비즈),현대정밀산업(주),15
2021,기술혁신형 중소기업(이노비즈),주식회사문명에이스,118
2021,기술혁신형 중소기업(이노비즈),(주)아이블포토닉스,16
2021,기술혁신형 중소기업(이노비즈),(주)지지옥션,30
2021,기술혁신형 중소기업(이노비즈),(주)대현,44
2021,기술혁신형 중소기업(이노비즈),태양3C(주),149
2021,기술혁신형 중소기업(이노비즈),(주)두성기술,24
2021,기술혁신형 중소기업(이노비즈),동신메탈텍,19
2021,기술혁신형 중소기업(이노비즈),신성산전(주),63
2021,기술혁신형 중소기업(이노비즈),(주)명품코리아,13
2021,기술혁신형 중소기업(이노비즈),(주)케이알티,98
2021,기술혁신형 중소기업(이노비즈),삼정보일러공업(주),18
2021,기술혁신형 중소기업(이노비즈),삼원에프에이(주),127
2021,기술혁신형 중소기업(이노비즈),(주)셀빅,51
2021,기술혁신형 중소기업(이노비즈),(주)엘앤지,33
2021,기술혁신형 중소기업(이노비즈),(주)나온웍스,28
2021,기술혁신형 중소기업(이노비즈),건우정공(주),25
2021,기술혁신형 중소기업(이노비즈),(주)제이텍솔루션,31
2021,기술혁신형 중소기업(이노비즈),홍 엔지니어링 주식회사,11
2021,기술혁신형 중소기업(이노비즈),(주)마로로봇테크,9
2021,기술혁신형 중소기업(이노비즈),오롬 주식회사,45
2021,기술혁신형 중소기업(이노비즈),(주)넷케이티아이,196
2021,기술혁신형 중소기업(이노비즈),켐가스코리아(주),17
2021,기술혁신형 중소기업(이노비즈),주식회사디티에스엠지,19
2021,기술혁신형 중소기업(이노비즈),하나에이엠티(주),31
2021,기술혁신형 중소기업(이노비즈),(주)제이에스엔티,12
2021,기술혁신형 중소기업(이노비즈),(주)노르마,33
2021,기술혁신형 중소기업(이노비즈),(주)기무산업,20
2021,기술혁신형 중소기업(이노비즈),(주)레인테크,30
2021,기술혁신형 중소기업(이노비즈),(주)제노임펙트,22
2021,기술혁신형 중소기업(이노비즈),(주)하이브파트너스,29
2021,기술혁신형 중소기업(이노비즈),주식회사진승정보기술,33
2021,기술혁신형 중소기업(이노비즈),(주)슈퍼솔루션,47
2021,기술혁신형 중소기업(이노비즈),주식회사 광명당제약,13
2021,기술혁신형 중소기업(이노비즈),선광전자 주식회사,24
2021,기술혁신형 중소기업(이노비즈),(주)대곤코퍼레이션,120
2021,기술혁신형 중소기업(이노비즈),(주)바이오세라,12
2021,기술혁신형 중소기업(이노비즈),지우전자(주),49
2021,기술혁신형 중소기업(이노비즈),(주)마프로,54
2021,기술혁신형 중소기업(이노비즈),(주)광우,43
2021,기술혁신형 중소기업(이노비즈),(주)헵스켐,62
2021,기술혁신형 중소기업(이노비즈),(주)와이엠텍,58
2021,기술혁신형 중소기업(이노비즈),(주)엔소프테크놀러지,24
2021,기술혁신형 중소기업(이노비즈),(주)평일,40
2021,기술혁신형 중소기업(이노비즈),세진테크(주),28
2021,기술혁신형 중소기업(이노비즈),넷진테크(주),47
2021,기술혁신형 중소기업(이노비즈),서창전기통신(주),26
2021,기술혁신형 중소기업(이노비즈),(주)비솔,25
2021,기술혁신형 중소기업(이노비즈),(주)기산텔레콤,65
2021,기술혁신형 중소기업(이노비즈),새서울정보통신(주),23
2021,기술혁신형 중소기업(이노비즈),삼중씨엠텍(주),15
2021,기술혁신형 중소기업(이노비즈),(주)익스톨,34
2021,기술혁신형 중소기업(이노비즈),구우정보기술(주),41
2021,기술혁신형 중소기업(이노비즈),유림공업(주),41
2021,기술혁신형 중소기업(이노비즈),주식회사 화진인더스,24
2021,기술혁신형 중소기업(이노비즈),(주)디오넷,18
2021,기술혁신형 중소기업(이노비즈),(주)디엘정보기술,42
2021,기술혁신형 중소기업(이노비즈),(주)스마트넷테크놀로지,27
2021,기술혁신형 중소기업(이노비즈),주식회사 태성이엠씨,22
2021,기술혁신형 중소기업(이노비즈),(주)터보맥스,58
2021,기술혁신형 중소기업(이노비즈),(주)민영산업,69
2021,기술혁신형 중소기업(이노비즈),이삭엔지니어링(주),102
2021,기술혁신형 중소기업(이노비즈),(주)제로엔텍,14
2021,기술혁신형 중소기업(이노비즈),조은플라텍,12
2021,기술혁신형 중소기업(이노비즈),(주)풍진솔루션,170
2021,기술혁신형 중소기업(이노비즈),(주)화진티엔아이,45
2021,기술혁신형 중소기업(이노비즈),신원산업,60
2021,기술혁신형 중소기업(이노비즈),동오정밀 주식회사,47
2021,기술혁신형 중소기업(이노비즈),이엔이건설(주),17
2021,기술혁신형 중소기업(이노비즈),(주)에스아이,26
2021,기술혁신형 중소기업(이노비즈),(주)지노아이앤티,34
2021,기술혁신형 중소기업(이노비즈),(주)에프에이씨엔에스,11
2021,기술혁신형 중소기업(이노비즈),(주)해강바이오,23
2021,기술혁신형 중소기업(이노비즈),(주)세광시엔에치,30
2021,기술혁신형 중소기업(이노비즈),(주)에스앤디이엔지,20
2021,기술혁신형 중소기업(이노비즈),비타민하우스(주),65
2021,기술혁신형 중소기업(이노비즈),(주)크리스챤모드,27
2021,기술혁신형 중소기업(이노비즈),(주)두영씨앤알,19
2021,기술혁신형 중소기업(이노비즈),마이크로닉시스템(주),41
2021,기술혁신형 중소기업(이노비즈),우림이엔지(주),15
2021,기술혁신형 중소기업(이노비즈),주식회사 백년기술,25
2021,기술혁신형 중소기업(이노비즈),(주)바이오노트,139
2021,기술혁신형 중소기업(이노비즈),농업회사법인 그린합명회사,13
2021,기술혁신형 중소기업(이노비즈),(주)솔탑,85
2021,기술혁신형 중소기업(이노비즈),(주)셀루메드,62
2021,기술혁신형 중소기업(이노비즈),(주)씨티에이,19
2021,기술혁신형 중소기업(이노비즈),에이펙셀(주),14
2021,기술혁신형 중소기업(이노비즈),(주)엡스코어,8
2021,기술혁신형 중소기업(이노비즈),(주)아이비리더스,64
