company,salTpNm,minSal,maxSal,holidayTpNm,minEdubg,career,empTpCd,jobsCd,regDt,closeDt,region_1,region_2,basicAddr,smCo,coTp
대건금속,시급,9160,0,주5일근무,학력무관,관계없음,10,890000,22-01-19,채용시까지  22-03-18,대구,대구 달서구,대구광역시 달서구 성서공단로 178,Y,03
(주)우디스,월급,2334000,3000000,주5일근무,학력무관,관계없음,10,701600,22-01-18,채용시까지  22-03-17,대구,대구 달서구,대구광역시 달서구 감삼1길 101,N,03
신일폴리텍,시급,9160,9160,주5일근무,고졸,관계없음,10,852401,22-01-18,22-02-11,대구,대구 달서구,대구광역시 달서구 성서공단북로43길 41,N,03
(주)우디스,월급,2334000,3000000,주5일근무,학력무관,관계없음,10,701600,22-01-18,채용시까지  22-03-17,대구,대구 동구,대구광역시 동구 경대로 10,N,03
(주)우디스,월급,2334000,3000000,주5일근무,학력무관,관계없음,10,701600,22-01-18,채용시까지  22-03-17,대구,대구 수성구,대구광역시 수성구 범어로20길 92-4,N,03
(주)하이테크디젤,월급,3000000,3500000,주5일근무,학력무관,경력,10,813209,22-01-18,22-02-16,대구,대구 달성군,대구광역시 달성군 화원읍 비슬로481길 51,N,03
(주)우디스,월급,2334000,3000000,주5일근무,학력무관,관계없음,10,701600,22-01-18,채용시까지  22-03-17,대구,대구 달성군,대구광역시 달성군 화원읍 류목정길 12-13,N,03
수성정밀기계(주),월급,2000000,0,주5일근무,학력무관,경력,20,159103,22-01-18,채용시까지  22-03-13,대구,대구 달서구,대구광역시 달서구 성서공단로 328,N,03
(주)우디스,월급,2334000,3000000,주5일근무,학력무관,관계없음,10,701600,22-01-18,채용시까지  22-03-17,대구,대구 남구,대구광역시 남구 경상1길 10,N,03
(주)프론텍,월급,2000000,0,주5일근무,대졸(2~3년),경력,10,612106,22-01-18,22-02-28,대구,대구 북구,대구광역시 북구 동북로 117,N,03
한미에이디엠(주),시급,9160,9160,주5일근무,고졸,관계없음,10,028402,22-01-18,채용시까지  22-03-17,대구,대구 달성군,대구광역시 달성군 논공읍 논공로69길 80,N,03
한미에이디엠(주),월급,2000000,3000000,주5일근무,고졸,관계없음,10,813100,22-01-18,채용시까지  22-03-17,대구,대구 달성군,대구광역시 달성군 논공읍 논공로69길 80,N,03
(주)티앤테크,연봉,29000000,29000000,주5일근무,대졸(2~3년),신입,10,133200,22-01-17,채용시까지  22-03-16,대구,대구 동구,대구광역시 동구 화랑로 449,Y,03
근우테크(주),시급,9160,0,주6일근무,학력무관,신입,10,890001,22-01-17,22-02-18,대구,대구 북구,대구광역시 북구 검단공단로 82-6,N,03
아이디온한국협농,월급,2000000,0,주5일근무,학력무관,경력,10,624103,22-01-17,22-02-28,대구,대구 달성군,대구광역시 달성군 하빈면 하빈로 394-1,N,03
현대코퍼레이션(주),시급,9160,0,,학력무관,관계없음,11,852401,22-01-17,22-03-05,대구,대구 달서구,대구광역시 달서구 성서로24길 4,Y,03
황보정밀,시급,9160,0,주5일근무,학력무관,관계없음,10,813201,22-01-17,22-02-16,대구,대구 달서구,대구광역시 달서구 성서공단북로3길 17-11,N,03
대홍코스텍 주식회사,연봉,28000000,0,주5일근무,학력무관,관계없음,10,821201,22-01-17,채용시까지  22-03-13,대구,대구 달서구,대구광역시 달서구 달서대로 571,N,03
주식회사소포스,연봉,24000000,24000000,주5일근무,대졸(2~3년),관계없음,10,890000,22-01-17,채용시까지  22-03-16,대구,대구 달성군,대구광역시 달성군 구지면 국가산단대로46길 130,N,03
(주)레피오,연봉,23000000,24000000,주5일근무,학력무관,경력,10,027206,22-01-15,채용시까지  22-03-13,대구,대구 동구,대구광역시 동구 동내로 66-24,N,03
(주)에스제이이노테크,연봉,24000000,40000000,주5일근무,학력무관,관계없음,10,813201,22-01-13,채용시까지  22-03-11,대구,대구 달서구,대구광역시 달서구 호산동로 137,N,03
하나테크,시급,9160,0,주5일근무,학력무관,관계없음,10,825200,22-01-13,채용시까지  22-02-28,대구,대구 서구,대구광역시 서구 와룡로69길 60-3,Y,03
일성정밀,시급,9160,0,주5일근무,학력무관,경력,10,813210,22-01-12,채용시까지  22-03-11,대구,대구 북구,대구광역시 북구 오봉로24길 5-10,N,03
(주)에스제이이노테크,연봉,24000000,40000000,주5일근무,학력무관,관계없음,10,813210,22-01-12,채용시까지  22-03-11,대구,대구 달서구,대구광역시 달서구 호산동로 137,N,03
철권정밀,시급,9160,12000,주5일근무,학력무관,관계없음,10,813201,22-01-12,채용시까지  22-03-11,대구,대구 달서구,대구광역시 달서구 성서공단북로4길 20,N,03
(주)진일공업,월급,3000000,0,주5일근무,학력무관,경력,10,028402,22-01-12,22-02-13,대구,대구 달서구,대구광역시 달서구 성서공단북로5길 23,Y,03
피아테크놀로지,월급,2200000,0,주5일근무,학력무관,경력,10,159103,22-01-12,채용시까지  22-03-11,대구,대구 북구,대구광역시 북구 검단로 135,N,03
신성산업(주),시급,9160,9160,주5일근무,학력무관,관계없음,10,890000,22-01-12,22-02-16,대구,대구 달서구,대구광역시 달서구 호산동로1길 71,N,03
(주)리더스전산시스템,연봉,26000000,0,주5일근무,학력무관,신입,10,026103,22-01-11,채용시까지  22-02-28,대구,대구 달서구,대구광역시 달서구 문화회관11길 9,N,03
현대코퍼레이션(주),연봉,34000000,0,주5일근무,대졸(2~3년),관계없음,10,624103,22-01-11,22-02-10,대구,대구 달서구,대구광역시 달서구 성서로24길 4,Y,03
디케이테크,연봉,26000000,0,주6일근무,학력무관,관계없음,10,813104,22-01-11,채용시까지  22-03-09,대구,대구 달서구,대구광역시 달서구 성서로67길 49,N,03
주식회사 천우,시급,9160,0,주5일근무,학력무관,관계없음,10,852201,22-01-10,채용시까지  22-02-28,대구,대구 달서구,대구광역시 달서구 달서대로85길 83,N,03
주식회사 천우,시급,9160,0,주5일근무,학력무관,관계없음,10,852402,22-01-10,채용시까지  22-03-09,대구,대구 달서구,대구광역시 달서구 달서대로85길 83,N,03
(주)브이디에스,시급,10000,0,주6일근무,학력무관,관계없음,10,836003,22-01-10,22-02-28,대구,대구 북구,대구광역시 북구 동호길 16,N,03
신원정공,시급,9160,0,주5일근무,학력무관,경력,10,813207,22-01-10,채용시까지  22-03-06,대구,대구 북구,대구광역시 북구 노원동로3길 38,N,03
(주)삼양금속,연봉,32000000,0,주5일근무,학력무관,관계없음,10,622302,22-01-10,채용시까지  22-03-09,대구,대구 달성군,대구광역시 달성군 구지면 달성2차동1로 15,N,03
현대코퍼레이션(주),시급,9160,0,주5일근무,학력무관,관계없음,10,852400,22-01-07,22-02-06,대구,대구 달서구,대구광역시 달서구 성서로24길 4,Y,03
(주)세중아이에스,연봉,40000000,0,주5일근무,대졸(4년),경력,10,155302,22-01-07,채용시까지  22-02-27,대구,대구 수성구,대구광역시 수성구 알파시티1로 169,N,03
하나물류기계(주),월급,2300000,2800000,주5일근무,학력무관,경력,10,824100,22-01-07,채용시까지  22-02-28,대구,대구 북구,대구광역시 북구 검단로 175,N,03
(주)민영산업,연봉,34000000,0,주5일근무,대졸(4년),관계없음,10,026103,22-01-06,채용시까지  22-03-04,대구,대구 달성군,대구광역시 달성군 유가면 테크노중앙대로 193,Y,03
(주)신우탑텍,시급,9160,0,주5일근무,학력무관,경력,10,890000,22-01-06,채용시까지  22-02-28,대구,대구 달성군,대구광역시 달성군 구지면 달성2차1로 37,N,03
(주)삼익테크,연봉,30000000,40000000,주5일근무,학력무관,관계없음,10,816101,22-01-05,채용시까지  22-03-04,대구,대구 달성군,대구광역시 달성군 구지면 달성2차동1로 47,Y,03
주식회사위츠,연봉,38000000,42000000,주5일근무,대졸(2~3년),경력,10,842200,22-01-05,채용시까지  22-03-04,대구,대구 수성구,대구광역시 수성구 달구벌대로604길 8,N,03
보국전기공업(주),시급,9160,0,주5일근무,학력무관,관계없음,10,832900,22-01-05,채용시까지  22-02-28,대구,대구 달성군,대구광역시 달성군 구지면 국가산단동로42길 90,N,03
부경정공,연봉,30000000,55000000,주5일근무,학력무관,경력,10,151103,22-01-04,채용시까지  22-02-28,대구,대구 달성군,대구광역시 달성군 다사읍 세천로3길 20,N,03
대성포장산업사,시급,9160,0,주5일근무,학력무관,관계없음,10,890000,22-01-04,채용시까지  22-03-02,대구,대구 달성군,대구광역시 달성군 논공읍 비슬로262길 59-5,N,03
도미니크,월급,1914440,1914440,주5일근무,학력무관,관계없음,10,862300,22-01-04,채용시까지  22-03-03,대구,대구 북구,대구광역시 북구 검단로 135,N,03
(주)코리아와이드아이티에스,연봉,30000000,0,주5일근무,대졸(2~3년),관계없음,20,134301,22-01-04,채용시까지  22-03-02,대구,대구 중구,대구광역시 중구 명륜로 6,N,03
한솔IMB,연봉,23000000,24000000,주5일근무,학력무관,관계없음,10,890000,22-01-03,채용시까지  22-03-02,대구,대구 서구,대구광역시 서구 국채보상로 100,N,03
(주)신정기공,시급,12000,12500,주5일근무,학력무관,경력,10,813210,22-01-03,채용시까지  22-03-02,대구,대구 달성군,대구광역시 달성군 구지면 국가산단대로28길 71,Y,03
(주)신정기공,연봉,36000000,0,주5일근무,대졸(2~3년),경력,10,821204,22-01-03,채용시까지  22-03-02,대구,대구 달성군,대구광역시 달성군 구지면 국가산단대로28길 71,Y,03
(주)신정기공,연봉,27000000,0,주5일근무,대졸(2~3년),관계없음,10,821204,22-01-03,채용시까지  22-03-02,대구,대구 달성군,대구광역시 달성군 구지면 국가산단대로28길 71,Y,03
(주)에이치케이툴스,월급,2200000,0,주5일근무,학력무관,경력,10,813201,22-01-03,채용시까지  22-03-02,대구,대구 북구,대구광역시 북구 3공단로 75-1,N,03
(주)에이치케이툴스,시급,9160,0,주5일근무,학력무관,관계없음,10,816105,22-01-03,채용시까지  22-03-02,대구,대구 북구,대구광역시 북구 3공단로 75-1,N,03
(주)하이테크디젤,연봉,35000000,40000000,주5일근무,대졸(2~3년),경력,10,028101,22-01-03,채용시까지  22-03-02,대구,대구 달성군,대구광역시 달성군 화원읍 설화본길 58-1,N,03
신명하이텍,시급,9160,0,주6일근무,학력무관,관계없음,10,817200,21-12-30,채용시까지  22-02-26,대구,대구 달성군,대구광역시 달성군 구지면 국가산단대로49길 173,Y,03
(주)이로움,연봉,30000000,60000000,주5일근무,대졸(2~3년),경력,10,133207,21-12-29,22-02-27,대구,대구 북구,대구광역시 북구 학정로 435,N,03
(주)티지바이오텍,월급,2000000,2500000,주5일근무,석사,경력,10,122101,21-12-29,채용시까지  22-02-27,대구,대구 북구,대구광역시 북구 경대로17길 47,N,03
(주)시스픽,연봉,24000000,30000000,주5일근무,학력무관,관계없음,10,890007,21-12-28,채용시까지  22-02-27,대구,대구 북구,대구광역시 북구 침산로67길 39,N,03
(주)미주테크,연봉,30000000,40000000,주5일근무,학력무관,관계없음,10,825200,21-12-28,채용시까지  22-02-24,대구,대구 달성군,대구광역시 달성군 다사읍 세천로3길 57,N,03
신명하이텍,월급,2300000,0,주6일근무,대졸(2~3년),경력,10,028402,21-12-27,채용시까지  22-02-26,대구,대구 달성군,대구광역시 달성군 구지면 국가산단대로49길 173,Y,03
비젼테크,월급,3000000,0,주5일근무,학력무관,관계없음,10,813200,21-12-24,22-02-23,대구,대구 달서구,대구광역시 달서구 성서공단로21길 71,Y,03
주)이노알앤씨,시급,9160,0,주5일근무,학력무관,관계없음,10,852401,21-12-23,채용시까지  22-02-22,대구,대구 달성군,대구광역시 달성군 논공읍 논공로87길 87,N,03
K.B테크,월급,3000000,0,주6일근무,학력무관,경력,10,821202,21-12-23,채용시까지  22-02-22,대구,대구 북구,대구광역시 북구 3공단로33길 8,N,03
안성자동기계제작소,월급,2500000,2500000,주6일근무,학력무관,신입,10,151109,21-12-23,채용시까지  22-02-22,대구,대구 북구,대구광역시 북구 팔달북로8길 82-1,N,03
비젼테크,연봉,40000000,0,주6일근무,학력무관,경력,10,824102,21-12-22,22-02-21,대구,대구 달서구,대구광역시 달서구 성서공단로21길 71,Y,03
(주)금강이엠씨,연봉,25000000,26000000,주5일근무,학력무관,관계없음,10,890000,21-12-22,22-02-21,대구,대구 동구,대구광역시 동구 안심로73길 7,N,03
비젼테크,월급,3000000,4000000,주5일근무,학력무관,경력,10,813209,21-12-22,22-02-21,대구,대구 달서구,대구광역시 달서구 성서공단로21길 71,Y,03
(주)구오기업,시급,9160,0,주6일근무,학력무관,경력,20,824100,21-12-21,채용시까지  22-02-20,대구,대구 서구,대구광역시 서구 염색공단천로3길 23-1,N,03
(주)티앤테크,연봉,29000000,29000000,주5일근무,대졸(2~3년),신입,10,028304,21-12-21,채용시까지  22-02-20,대구,대구 동구,대구광역시 동구 화랑로 449,Y,03
(주)민영산업,연봉,26000000,0,주5일근무,대졸(4년),신입,10,151108,21-12-21,채용시까지  22-02-20,대구,대구 달성군,대구광역시 달성군 유가면 테크노중앙대로 193,Y,03
주식회사 대안,월급,2160000,2160000,주5일근무,대졸(2~3년),신입,10,415202,21-12-20,채용시까지  22-02-19,대구,대구 서구,대구광역시 서구 달서천로 68,N,03
주식회사씨앤보코,연봉,24000000,26000000,주5일근무,학력무관,관계없음,10,624103,21-12-17,채용시까지  22-02-16,대구,대구 서구,대구광역시 서구 달구벌대로371길 3,N,03
(주)옵티모,연봉,25000000,0,주5일근무,학력무관,관계없음,10,826100,21-12-17,채용시까지  22-02-15,대구,대구 달서구,대구광역시 달서구 성서서로47길 42,N,03
(주)프라임광학,시급,9160,0,주5일근무,학력무관,관계없음,10,890000,21-12-16,채용시까지  22-02-15,대구,대구 달서구,대구광역시 달서구 성서공단북로59길 13,Y,03
대광 ENG,월급,2000000,0,주5일근무,학력무관,관계없음,10,813206,21-12-15,22-02-14,대구,대구 북구,대구광역시 북구 팔달북로2길 5,N,03
(주)에코맥스,연봉,24000000,30000000,주5일근무,학력무관,경력,10,016300,21-12-14,채용시까지  22-02-10,대구,대구 달서구,대구광역시 달서구 성서공단로 46-43,N,03
(주)에코맥스,연봉,23000000,26000000,주5일근무,학력무관,관계없음,10,028306,21-12-14,채용시까지  22-02-10,대구,대구 달성군,대구광역시 달성군 다사읍 세천로1길 117,N,03
(주)에코맥스,연봉,23000000,26000000,주5일근무,대졸(2~3년),관계없음,10,027204,21-12-14,채용시까지  22-02-10,대구,대구 달성군,대구광역시 달성군 다사읍 세천로1길 117,N,03
(주)신양정밀,시급,9160,0,주5일근무,대졸(2~3년),관계없음,10,816200,21-12-08,채용시까지  22-02-07,대구,대구 달서구,대구광역시 달서구 성서로24길 9,N,03
